#Energy [keV]              Counts per [keV-s]              Error
1638              1.7975e-05                4.16424e-05
1639              4.83331e-05                4.70878e-05
1640              1.07639e-06                4.04834e-05
1641              -2.83264e-05                4.00668e-05
1642              -2.2559e-05                4.29178e-05
1643              -8.48391e-07                4.15224e-05
1644              -1.30766e-05                4.12705e-05
1645              -9.45482e-05                3.6116e-05
1646              -1.54118e-05                4.08178e-05
1647              6.63357e-05                4.45251e-05
1648              1.57742e-05                4.36095e-05
1649              2.23695e-05                4.34846e-05
1650              -1.40389e-05                4.17835e-05
1651              -3.39593e-05                3.96689e-05
1652              2.53912e-05                4.43618e-05
1653              -3.65705e-05                4.02361e-05
1654              -2.99752e-05                4.01007e-05
1655              -6.59733e-05                3.98169e-05
1656              -1.10173e-05                4.26956e-05
1657              -3.06616e-05                3.96003e-05
1658              5.24451e-07                4.24721e-05
1659              6.01576e-06                4.60756e-05
1660              1.70126e-05                4.21509e-05
1661              9.34873e-07                4.38891e-05
1662              2.16831e-05                4.30236e-05
1663              1.90719e-05                4.35471e-05
1664              2.26455e-05                4.25256e-05
1665              1.44014e-05                4.26851e-05
1666              -1.53482e-06                4.10393e-05
1667              1.97583e-05                4.40027e-05
1668              4.31178e-05                4.26109e-05
1669              -3.58841e-05                4.07287e-05
1670              -3.89057e-05                3.97715e-05
1671              2.41599e-05                4.00105e-05
1672              7.16925e-05                4.57898e-05
1673              -5.92935e-06                3.9082e-05
1674              -2.88783e-05                4.20753e-05
1675              1.49534e-05                4.07068e-05
1676              5.21827e-05                4.5242e-05
1677              -2.42078e-05                4.29495e-05
1678              1.3991e-05                4.12267e-05
1679              4.9437e-05                4.34431e-05
1680              4.23251e-06                4.38271e-05
1681              1.63262e-05                4.16751e-05
1682              5.38315e-05                4.5212e-05
1683              -4.17929e-05                4.13471e-05
1684              4.4901e-05                4.49203e-05
1685              -1.77471e-05                4.03599e-05
1686              1.56398e-05                4.11937e-05
1687              2.08622e-05                4.00784e-05
1688              -3.40938e-05                3.69967e-05
1689              -3.91817e-05                4.07954e-05
1690              2.20935e-05                4.4423e-05
1691              0.00011827                4.62921e-05
1692              4.7845e-06                4.19027e-05
1693              2.23695e-05                4.34846e-05
1694              4.23251e-06                4.38271e-05
1695              -3.14895e-05                4.26104e-05
1696              -3.12136e-05                4.16312e-05
1697              -1.65087e-05                3.87792e-05
1698              5.47091e-06                4.2376e-05
1699              8.49256e-06                4.32756e-05
1700              -1.21142e-05                4.07511e-05
1701              1.24766e-05                4.36718e-05
1702              3.48737e-05                4.27701e-05
1703              -2.54392e-05                3.84388e-05
1704              7.99366e-05                4.56411e-05
1705              4.64293e-06                4.52017e-05
1706              6.15732e-06                4.2844e-05
1707              6.23516e-05                4.41366e-05
1708              -4.26208e-05                4.42386e-05
1709              -2.2828e-05                3.78446e-05
1710              5.67187e-05                4.37757e-05
1711              1.46774e-05                4.17077e-05
1712              1.96239e-05                4.16098e-05
1713              -6.65252e-05                4.18374e-05
1714              5.28691e-05                4.56807e-05
1715              7.70494e-05                4.70205e-05
1716              4.91611e-05                4.43823e-05
1717              -2.02168e-05                3.7241e-05
1718              2.18175e-05                4.53419e-05
1719              8.44727e-05                4.41881e-05
1720              -2.13207e-05                4.14349e-05
1721              1.26181e-05                4.02476e-05
1722              -6.94054e-05                3.72285e-05
1723              -3.616e-05                4.17291e-05
1724              -4.67394e-05                4.14457e-05
1725              -6.22652e-05                4.12592e-05
1726              3.62465e-05                4.36927e-05
1727              2.11311e-05                4.49e-05
1728              -5.11409e-05                4.53115e-05
1729              -3.16311e-05                4.58585e-05
1730              4.97059e-05                4.79273e-05
1731              2.47048e-05                4.39099e-05
1732              -2.66776e-05                4.00329e-05
1733              3.83057e-05                4.50411e-05
1734              -5.29172e-05                3.68616e-05
1735              4.77882e-05                4.34744e-05
1736              -1.3763e-05                4.07844e-05
1737              2.88304e-05                4.09289e-05
1738              -2.20071e-05                4.09507e-05
1739              1.76282e-06                4.0973e-05
1740              1.49534e-05                4.07068e-05
1741              6.48213e-05                4.67982e-05
1742              -8.02607e-05                3.80115e-05
1743              -1.25246e-05                3.92209e-05
1744              4.39386e-05                4.5392e-05
1745              -6.17132e-05                3.9209e-05
1746              3.37768e-05                4.08292e-05
1747              1.22077e-05                3.86975e-05
1748              -9.82895e-07                3.89775e-05
1749              3.07551e-05                3.98744e-05
1750              -4.75603e-05                3.83796e-05
1751              -8.48391e-07                4.15224e-05
1752              -6.94054e-05                3.72285e-05
1753              4.5729e-05                4.20757e-05
1754              4.73778e-05                4.20434e-05
1755              4.5729e-05                4.20757e-05
1756              -2.10447e-05                4.04272e-05
1757              1.23422e-05                4.12597e-05
1758              -5.44315e-05                3.95772e-05
1759              2.38768e-05                4.66428e-05
1760              1.27455e-05                4.81347e-05
1761              6.83661e-06                4.86591e-05
1762              -6.66738e-05                5.02984e-05
1763              3.84259e-05                5.67274e-05
1764              -9.80028e-06                5.63424e-05
1765              -7.69843e-05                5.40008e-05
1766              6.86566e-05                5.48095e-05
1767              -5.21033e-05                4.57792e-05
1768              -8.36998e-05                4.16853e-05
1769              9.86538e-06                4.41876e-05
1770              3.43217e-05                4.46571e-05
1771              1.04174e-05                4.22797e-05
1772              -4.0965e-05                3.82377e-05
1773              -1.50013e-05                4.22902e-05
1774              3.85817e-05                4.41159e-05
1775              6.01579e-05                4.0293e-05
1776              -4.67394e-05                4.14457e-05
1777              -1.77471e-05                4.03599e-05
1778              -4.81122e-05                4.04719e-05
1779              4.5085e-06                4.28757e-05
1780              -4.38522e-05                3.98739e-05
1781              -7.44367e-06                4.16532e-05
1782              -5.4566e-05                3.68984e-05
1783              9.43656e-05                4.40031e-05
1784              8.91002e-06                3.87677e-05
1785              -3.17585e-05                3.74956e-05
1786              -1.01894e-05                3.96919e-05
1787              -1.25886e-06                4.00217e-05
1788              8.22359e-06                3.82499e-05
1789              8.63406e-06                3.98174e-05
1790              -1.4308e-05                3.65532e-05
1791              4.51549e-06                3.66894e-05
1792              -3.87643e-05                3.59781e-05
1793              -1.66932e-06                3.84625e-05
1794              4.40802e-05                4.2108e-05
1795              2.18246e-05                3.95433e-05
1796              3.73504e-05                3.97378e-05
1797              -1.05998e-05                3.81192e-05
1798              -4.28898e-05                3.93361e-05
1799              1.61917e-05                3.91401e-05
1800              -5.0306e-05                3.62416e-05
1801              -2.10377e-05                3.37956e-05
1802              2.45703e-05                4.15116e-05
1803              4.36697e-05                4.06289e-05
1804              5.16378e-05                4.14681e-05
1805              -2.61257e-05                3.79164e-05
1806              -2.64016e-05                3.8989e-05
1807              -3.27209e-05                3.80595e-05
1808              -1.92544e-05                3.66646e-05
1809              5.38386e-05                3.93943e-05
1810              1.02829e-05                3.97832e-05
1811              -1.80383e-06                3.57001e-05
1812              0.000103296                4.43008e-05
1813              -1.66932e-06                3.84625e-05
1814              6.65925e-07                3.89426e-05
1815              -4.79708e-05                3.67508e-05
1816              1.33046e-05                4.07401e-05
1817              4.84746e-05                4.39307e-05
1818              4.65569e-05                3.90243e-05
1819              6.57477e-06                3.82854e-05
1820              5.69947e-05                4.28232e-05
1821              -5.33277e-05                3.51625e-05
1822              -2.95578e-05                3.51884e-05
1823              -1.8292e-05                3.60789e-05
1824              -5.34691e-05                3.90353e-05
1825              4.69674e-05                4.05619e-05
1826              1.53638e-05                4.21831e-05
1827              -3.51907e-05                3.47347e-05
1828              -2.91473e-05                3.68863e-05
1829              -1.63672e-05                3.4878e-05
1830              1.88029e-05                3.85568e-05
1831              -2.18656e-05                3.72775e-05
1832              2.7323e-05                3.729e-05
1833              9.41887e-07                3.78687e-05
1834              3.14263e-06                3.55857e-05
1835              -2.91473e-05                3.68863e-05
1836              -2.63171e-06                3.90124e-05
1837              3.13071e-05                3.77491e-05
1838              -5.0306e-05                3.62416e-05
1839              -4.96196e-05                3.67878e-05
1840              1.12453e-05                3.92441e-05
1841              3.37768e-05                4.08292e-05
1842              -7.17407e-05                3.6726e-05
1843              1.66022e-05                4.06733e-05
1844              -4.49491e-05                3.77845e-05
1845              2.31975e-05                4.05394e-05
1846              -5.27827e-05                3.95429e-05
1847              -1.93959e-05                4.03936e-05
1848              6.02285e-06                4.03825e-05
1849              1.46774e-05                4.17077e-05
1850              1.06933e-05                4.12926e-05
1851              1.59158e-05                4.018e-05
1852              -2.52978e-05                3.44991e-05
1853              2.2787e-05                3.90009e-05
1854              6.57477e-06                3.82854e-05
1855              -2.65361e-05                3.62668e-05
1856              -2.42009e-05                3.67756e-05
1857              -1.38975e-05                3.81904e-05
1858              -2.98338e-05                3.63417e-05
1859              -1.36215e-05                3.70947e-05
1860              -2.15897e-05                3.61542e-05
1861              -1.22487e-05                3.81548e-05
1862              9.32049e-06                4.03151e-05
1863              -7.06932e-07                3.79046e-05
1864              4.39457e-05                3.96008e-05
1865              -7.07783e-05                3.61413e-05
1866              2.7047e-05                3.83801e-05
1867              -4.28053e-06                3.90472e-05
1868              -6.67942e-05                3.66147e-05
1869              1.76282e-06                4.0973e-05
1870              -1.60982e-05                4.03262e-05
1871              -5.63494e-05                3.40492e-05
1872              -4.1786e-05                3.48909e-05
1873              7.45798e-05                4.43722e-05
1874              -6.08854e-05                3.59149e-05
1875              -6.33982e-06                3.74837e-05
1876              -2.2552e-05                3.67386e-05
1877              -5.37382e-05                3.33771e-05
1878              1.83925e-05                3.69358e-05
1879              6.57477e-06                3.82854e-05
1880              -3.93162e-05                3.82021e-05
1881              7.52662e-05                4.48194e-05
1882              1.49381e-06                3.56239e-05
1883              -4.74188e-05                3.44332e-05
1884              3.17175e-05                3.93366e-05
1885              7.87054e-05                4.14245e-05
1886              -3.80779e-05                3.65282e-05
1887              -2.37904e-05                3.84034e-05
1888              5.24658e-05                3.83684e-05
1889              5.0265e-05                4.04949e-05
1890              -9.22699e-06                3.91515e-05
1891              -5.65339e-06                3.8012e-05
1892              2.77335e-05                3.88962e-05
1893              -1.96649e-05                3.49559e-05
1894              1.33046e-05                4.07401e-05
1895              -8.67507e-06                3.69846e-05
1896              3.5531e-06                3.72655e-05
1897              1.52293e-05                3.96806e-05
1898              2.82854e-05                3.67143e-05
1899              -1.66932e-06                3.84625e-05
1900              1.81165e-05                3.8036e-05
1901              -4.3097e-07                3.68004e-05
1902              3.2404e-05                3.98403e-05
1903              1.64677e-05                3.80718e-05
1904              6.04339e-05                3.9256e-05
1905              5.31421e-07                3.62169e-05
1906              2.34734e-05                3.9509e-05
1907              -2.15897e-05                3.61542e-05
1908              8.22359e-06                3.82499e-05
1909              -8.67507e-06                3.69846e-05
1910              6.44027e-06                3.55092e-05
1911              5.19138e-05                4.04613e-05
1912              -4.93436e-05                3.5649e-05
1913              -3.45042e-05                3.53041e-05
1914              5.4525e-05                3.98973e-05
1915              4.79145e-06                3.55475e-05
1916              1.35235e-06                3.94514e-05
1917              2.67711e-05                3.94401e-05
1918              -1.44425e-05                3.36344e-05
1919              2.44358e-05                3.89661e-05
1920              -1.39336e-06                3.73748e-05
1921              2.89718e-05                3.72535e-05
1922              3.03447e-05                3.83092e-05
1923              1.97653e-05                3.80003e-05
1924              -1.80383e-06                3.57001e-05
1925              -5.37743e-06                3.69111e-05
1926              9.59645e-06                3.92788e-05
1927              7.81313e-06                3.66153e-05
1928              -1.62327e-05                3.77007e-05
1929              -1.92544e-05                3.66646e-05
1930              6.85074e-06                3.71925e-05
1931              7.11477e-05                4.20651e-05
1932              -6.78911e-05                3.43275e-05
1933              -4.6046e-05                3.55726e-05
1934              -4.48076e-05                3.37686e-05
1935              -3.04218e-06                3.74111e-05
1936              2.48463e-05                4.05059e-05
1937              -5.66253e-05                3.52397e-05
1938              3.35008e-05                4.18271e-05
1939              -4.10995e-05                3.54578e-05
1940              -4.00457e-06                3.79763e-05
1941              -8.67507e-06                3.69846e-05
1942              2.67711e-05                3.94401e-05
1943              -2.18656e-05                3.72775e-05
1944              2.33389e-05                3.68252e-05
1945              3.40528e-05                3.98062e-05
1946              -1.44425e-05                3.36344e-05
1947              -3.1893e-05                3.46563e-05
1948              -1.05998e-05                3.81192e-05
1949              -1.59568e-05                3.65903e-05
1950              -1.03239e-05                3.70214e-05
1951              -8.67507e-06                3.69846e-05
1952              -2.2552e-05                3.67386e-05
1953              2.4562e-06                3.50208e-05
1954              -2.48873e-05                3.62293e-05
1955              -2.42009e-05                3.67756e-05
1956              1.04243e-05                3.5991e-05
1957              -3.28554e-05                3.52656e-05
1958              -6.11544e-05                2.96674e-05
1959              -2.74985e-05                3.68495e-05
1960              -6.66527e-05                3.24544e-05
1961              -6.43175e-05                3.3022e-05
1962              -1.66432e-05                3.60412e-05
1963              -1.39336e-06                3.73748e-05
1964              -7.16075e-06                3.40629e-05
1965              3.50152e-05                3.92674e-05
1966              -1.10103e-05                3.64787e-05
1967              2.89718e-05                3.72535e-05
1968              -3.1893e-05                3.46563e-05
1969              5.20192e-06                3.7229e-05
1970              4.5184e-05                3.79885e-05
1971              2.84199e-05                3.94056e-05
1972              7.94763e-06                3.93134e-05
1973              -6.17063e-05                3.23285e-05
1974              2.18246e-05                3.95433e-05
1975              5.21898e-05                3.94288e-05
1976              -6.76151e-05                3.31043e-05
1977              -3.32659e-05                3.34857e-05
1978              -3.58771e-05                3.41557e-05
1979              2.16901e-05                3.68621e-05
1980              -6.65182e-05                3.54704e-05
1981              2.80094e-05                3.7821e-05
1982              3.96356e-06                3.88728e-05
1983              1.04243e-05                3.5991e-05
1984              -2.49025e-06                3.51371e-05
1985              1.27596e-05                3.65037e-05
1986              1.52293e-05                3.96806e-05
1987              -5.23653e-05                3.45514e-05
1988              -2.02168e-05                3.7241e-05
1989              -3.42283e-05                3.41159e-05
1990              -4.45317e-05                3.25243e-05
1991              7.40266e-06                3.49042e-05
1992              -6.66527e-05                3.24544e-05
1993              -1.54048e-05                3.42619e-05
1994              -1.1174e-06                3.62544e-05
1995              -3.65635e-05                3.35668e-05
1996              -5.51193e-06                3.4023e-05
1997              5.08169e-05                3.84039e-05
1998              -4.41504e-06                3.63294e-05
1999              3.76264e-05                3.8686e-05
2000              0.000109757                4.17951e-05
2001              1.93549e-05                3.63545e-05
2002              2.82854e-05                3.67143e-05
2003              -2.47458e-05                3.20189e-05
2004              -6.63768e-05                3.11576e-05
2005              1.05658e-05                3.17491e-05
2006              -1.21072e-05                3.41824e-05
2007              -7.43671e-06                3.52529e-05
2008              5.47788e-06                3.61042e-05
2009              -9.08553e-06                3.52915e-05
2010              -5.10146e-06                3.57762e-05
2011              2.18024e-06                3.61794e-05
2012              -4.19205e-05                3.18199e-05
2013              1.59227e-05                3.34996e-05
2014              2.86667e-06                3.67265e-05
2015              -5.78789e-06                3.52144e-05
2016              -1.80383e-06                3.57001e-05
2017              -1.51289e-05                3.30361e-05
2018              -4.13907e-06                3.51757e-05
2019              -2.00753e-05                3.31593e-05
2020              -2.07979e-06                3.68373e-05
2021              3.32318e-05                3.66031e-05
2022              -1.69192e-05                3.71679e-05
2023              3.59776e-05                3.87211e-05
2024              2.10037e-05                3.63171e-05
2025              -1.26591e-05                3.6516e-05
2026              -2.76622e-06                3.62919e-05
2027              -2.62602e-05                3.51111e-05
2028              2.96582e-05                3.7785e-05
2029              9.73791e-06                3.54326e-05
2030              3.65295e-05                3.65287e-05
2031              2.7599e-05                3.6167e-05
2032              2.00413e-05                3.68989e-05
2033              5.06741e-06                3.43677e-05
2034              -5.37743e-06                3.69111e-05
2035              -5.31862e-05                3.08067e-05
2036              3.69399e-05                3.8167e-05
2037              -1.23832e-05                3.53684e-05
2038              -2.03513e-05                3.43807e-05
2039              1.20732e-05                3.59532e-05
2040              -3.2169e-05                3.58267e-05
2041              -2.21429e-06                3.3943e-05
2042              1.67437e-05                3.69725e-05
2043              5.17793e-05                3.78451e-05
2044              -1.44425e-05                3.36344e-05
2045              4.14759e-05                3.64169e-05
2046              2.82854e-05                3.67143e-05
2047              1.60572e-05                3.64292e-05
2048              4.546e-05                3.68868e-05
2049              -4.70014e-05                2.85622e-05
2050              5.16378e-05                4.14681e-05
2051              -2.7633e-05                3.39561e-05
2052              1.60572e-05                3.64292e-05
2053              -1.1174e-06                3.62544e-05
2054              2.80094e-05                3.7821e-05
2055              -2.7357e-05                3.2719e-05
2056              -7.20097e-05                3.06442e-05
2057              8.36505e-06                3.42885e-05
2058              9.46195e-06                3.65781e-05
2059              -4.52181e-05                3.19053e-05
2060              -4.19205e-05                3.18199e-05
2061              -3.03787e-05                3.15195e-05
2062              -3.13411e-05                3.21882e-05
2063              6.55148e-05                4.16862e-05
2064              -2.07979e-06                3.68373e-05
2065              -1.27936e-05                3.35939e-05
2066              3.88647e-05                3.70339e-05
2067              7.73325e-05                4.04502e-05
2068              1.46844e-05                3.53173e-05
2069              -1.54048e-05                3.42619e-05
2070              5.31522e-05                3.88847e-05
2071              6.71623e-06                3.43281e-05
2072              -2.48873e-05                3.62293e-05
2073              2.55397e-05                3.44732e-05
2074              -4.71429e-05                3.32138e-05
2075              8.07384e-07                3.50596e-05
2076              9.60341e-06                3.24131e-05
2077              -1.87025e-05                3.43411e-05
2078              4.79145e-06                3.55475e-05
2079              5.75384e-06                3.49431e-05
2080              -1.55007e-07                3.5662e-05
2081              -3.13411e-05                3.21882e-05
2082              -4.10926e-05                2.76594e-05
2083              -4.38452e-05                3.31318e-05
2084              -1.21072e-05                3.41824e-05
2085              3.72159e-05                3.70706e-05
2086              5.0541e-05                3.94632e-05
2087              -3.47802e-05                3.64537e-05
2088              4.82057e-05                3.89895e-05
2089              -2.69466e-05                3.45385e-05
2090              6.16431e-06                3.66524e-05
2091              3.92752e-05                3.86508e-05
2092              5.34338e-06                3.31459e-05
2093              -8.12314e-06                3.46826e-05
2094              -4.96196e-05                3.67878e-05
2095              -1.07344e-05                3.533e-05
2096              6.74396e-05                4.06514e-05
2097              -3.53252e-05                3.16486e-05
2098              -2.17242e-05                3.32003e-05
2099              3.26799e-05                3.87913e-05
2100              -1.3756e-05                3.42222e-05
2101              -1.41734e-05                3.92555e-05
2102              -8.01193e-05                3.40224e-05
2103              3.11656e-05                4.13805e-05
2104              3.84473e-05                4.17295e-05
2105              -1.84335e-05                3.98627e-05
2106              5.9054e-05                4.41982e-05
2107              1.15212e-05                3.81787e-05
2108              1.26181e-05                4.02476e-05
2109              2.00413e-05                3.68989e-05
2110              1.53708e-05                3.58776e-05
2111              3.82906e-06                3.61418e-05
2112              5.43905e-05                3.72415e-05
2113              2.14141e-05                3.79645e-05
2114              -6.06386e-06                3.63668e-05
2115              -5.10146e-06                3.57762e-05
2116              4.49081e-05                3.90591e-05
2117              -2.40594e-05                3.26358e-05
2118              -5.86846e-05                3.3499e-05
2119              -8.54762e-05                3.23003e-05
2120              4.0924e-05                3.86156e-05
2121              1.3722e-05                3.59154e-05
2122              9.73791e-06                3.54326e-05
2123              2.59071e-06                3.78328e-05
2124              -3.09306e-05                3.40361e-05
2125              7.30725e-05                4.10398e-05
2126              7.22516e-05                3.79409e-05
2127              2.66366e-05                3.67513e-05
2128              -3.90333e-05                2.97439e-05
2129              -6.47432e-06                3.46434e-05
2130              -1.11448e-05                3.35534e-05
2131              -1.11448e-05                3.35534e-05
2132              3.91407e-05                3.5903e-05
2133              4.64224e-05                3.63047e-05
2134              -2.10377e-05                3.37956e-05
2135              -4.45317e-05                3.25243e-05
2136              -2.7909e-05                3.51498e-05
2137              -5.65473e-07                3.39029e-05
2138              2.78749e-05                3.50081e-05
2139              -3.2714e-05                3.09243e-05
2140              -6.11544e-05                2.96674e-05
2141              -1.65017e-05                3.18059e-05
2142              9.48843e-07                3.06892e-05
2143              -2.7357e-05                3.2719e-05
2144              -5.31862e-05                3.08067e-05
2145              2.29285e-05                3.51244e-05
2146              1.60572e-05                3.64292e-05
2147              2.08692e-05                3.33776e-05
2148              1.81165e-05                3.8036e-05
2149              3.98271e-05                3.64542e-05
2150              -1.89784e-05                3.55218e-05
2151              1.99068e-05                3.40098e-05
2152              4.07895e-05                3.58651e-05
2153              3.14263e-06                3.55857e-05
2154              -2.36489e-05                3.44596e-05
2155              -2.90059e-05                3.27605e-05
2156              2.92478e-05                3.61294e-05
2157              1.56468e-05                3.47089e-05
2158              1.49603e-05                3.41295e-05
2159              -5.0575e-05                3.00621e-05
2160              -5.65473e-07                3.39029e-05
2161              3.51566e-05                3.542e-05
2162              -6.61008e-05                2.98045e-05
2163              -5.78789e-06                3.52144e-05
2164              -1.54048e-05                3.42619e-05
2165              -2.42009e-05                3.67756e-05
2166              1.39979e-05                3.47481e-05
2167              1.55123e-05                3.16204e-05
2168              -9.22004e-06                3.22587e-05
2169              -1.44425e-05                3.36344e-05
2170              2.80094e-05                3.7821e-05
2171              -2.80435e-05                3.21037e-05
2172              -9.08553e-06                3.52915e-05
2173              -8.3991e-06                3.58521e-05
2174              -2.87299e-05                3.14763e-05
2175              -2.3373e-05                3.32412e-05
2176              8.08909e-06                3.54709e-05
2177              -1.93833e-06                3.27053e-05
2178              -4.28828e-05                3.24825e-05
2179              3.03447e-05                3.83092e-05
2180              -3.86228e-05                3.17344e-05
2181              9.73791e-06                3.54326e-05
2182              5.06741e-06                3.43677e-05
2183              -2.21429e-06                3.3943e-05
2184              -6.75028e-06                3.58142e-05
2185              7.26816e-06                3.18346e-05
2186              2.41668e-05                3.32961e-05
2187              -3.40868e-05                2.96065e-05
2188              -9.90646e-06                3.16345e-05
2189              4.21624e-05                3.69605e-05
2190              1.02898e-05                3.30226e-05
2191              -6.47432e-06                3.46434e-05
2192              -2.26866e-05                3.38358e-05
2193              -7.50313e-05                2.93601e-05
2194              -2.7633e-05                3.39561e-05
2195              1.35931e-06                3.26221e-05
2196              -3.39523e-05                3.28847e-05
2197              -1.66432e-05                3.60412e-05
2198              3.41859e-06                3.44072e-05
2199              -5.10146e-06                3.57762e-05
2200              -4.24724e-05                3.43145e-05
2201              -7.3248e-05                3.26215e-05
2202              5.20483e-05                4.29183e-05
2203              2.36079e-05                4.20217e-05
2204              7.81534e-05                4.33701e-05
2205              -3.09376e-05                4.06285e-05
2206              -2.47528e-05                3.89541e-05
2207              -5.29172e-05                3.68616e-05
2208              2.53982e-05                3.84155e-05
2209              7.34829e-05                4.25046e-05
2210              -2.04858e-05                3.12597e-05
2211              6.71623e-06                3.43281e-05
2212              -2.3373e-05                3.32412e-05
2213              -2.57082e-05                3.26774e-05
2214              1.04243e-05                3.5991e-05
2215              -2.49025e-06                3.51371e-05
2216              3.96918e-07                3.32687e-05
2217              -3.68395e-05                3.47738e-05
2218              -1.70537e-05                3.43015e-05
2219              -4.71429e-05                3.32138e-05
2220              -2.7357e-05                3.2719e-05
2221              -6.93985e-05                2.98956e-05
2222              -8.3991e-06                3.58521e-05
2223              3.32318e-05                3.66031e-05
2224              -2.80435e-05                3.21037e-05
2225              -1.77401e-05                3.37151e-05
2226              2.49877e-05                3.67883e-05
2227              5.38386e-05                3.93943e-05
2228              -1.21072e-05                3.41824e-05
2229              -3.06547e-05                3.28019e-05
2230              9.87937e-06                3.11146e-05
2231              5.61934e-06                3.18772e-05
2232              1.7982e-05                3.52403e-05
2233              -1.65017e-05                3.18059e-05
2234              -4.78293e-05                3.26078e-05
2235              -1.66237e-06                3.14189e-05
2236              -1.35478e-08                3.13756e-05
2237              -6.33286e-06                3.02128e-05
2238              -3.50492e-05                3.03174e-05
2239              1.71611e-05                3.15773e-05
2240              -2.7357e-05                3.2719e-05
2241              -1.8561e-05                2.98657e-05
2242              8.07384e-07                3.50596e-05
2243              3.24109e-05                3.30913e-05
2244              -1.29281e-05                3.03923e-05
2245              3.41859e-06                3.44072e-05
2246              -6.18408e-05                2.89874e-05
2247              -4.09581e-05                3.11433e-05
2248              -3.13411e-05                3.21882e-05
2249              4.20279e-05                3.40766e-05
2250              2.97997e-05                3.37692e-05
2251              2.2794e-05                3.20758e-05
2252              -7.98168e-06                3.02578e-05
2253              -4.26069e-05                3.11869e-05
2254              1.49603e-05                3.41295e-05
2255              -1.70537e-05                3.43015e-05
2256              2.43013e-05                3.62421e-05
2257              5.98889e-05                3.48396e-05
2258              -2.88644e-05                2.80339e-05
2259              -3.40868e-05                2.96065e-05
2260              -3.05132e-05                2.80823e-05
2261              9.73791e-06                3.54326e-05
2262              -4.72774e-05                2.99715e-05
2263              -2.80435e-05                3.21037e-05
2264              -2.84539e-05                3.01375e-05
2265              -8.25764e-06                3.15915e-05
2266              -7.57122e-06                3.22166e-05
2267              -3.86228e-05                3.17344e-05
2268              7.95459e-06                3.2455e-05
2269              4.51549e-06                3.66894e-05
2270              8.91698e-06                3.17918e-05
2271              -1.55393e-05                3.1129e-05
2272              -2.68051e-05                3.00924e-05
2273              -4.19205e-05                3.18199e-05
2274              -2.66706e-05                3.33229e-05
2275              -2.18587e-05                2.99566e-05
2276              6.37315e-05                3.91867e-05
2277              8.36505e-06                3.42885e-05
2278              -3.86311e-06                3.3983e-05
2279              -6.88465e-05                2.69957e-05
2280              -1.12863e-05                3.75924e-05
2281              -1.21072e-05                3.41824e-05
2282              -3.79364e-05                3.23567e-05
2283              -5.5111e-05                3.21599e-05
2284              -4.79638e-05                2.92986e-05
2285              6.56563e-05                3.8084e-05
2286              2.96582e-05                3.7785e-05
2287              2.71885e-05                3.44337e-05
2288              -4.39797e-05                2.98807e-05
2289              3.69456e-06                3.31868e-05
2290              -2.88644e-05                2.80339e-05
2291              -4.1234e-05                3.24406e-05
2292              3.74919e-05                3.59408e-05
2293              -8.80957e-06                3.41028e-05
2294              7.77499e-05                3.55863e-05
2295              5.53529e-05                3.66651e-05
2296              5.53529e-05                3.66651e-05
2297              1.04243e-05                3.5991e-05
2298              4.5736e-05                3.57512e-05
2299              4.38099e-06                3.37824e-05
2300              -5.79912e-05                2.58815e-05
2301              -2.65292e-05                2.86891e-05
2302              -2.63947e-05                3.20613e-05
2303              -3.16171e-05                3.34451e-05
2304              -1.52786e-06                3.45255e-05
2305              3.48807e-05                3.65659e-05
2306              -1.41665e-05                3.23849e-05
2307              -3.07892e-05                2.95145e-05
2308              1.02898e-05                3.30226e-05
2309              -2.02098e-05                2.99112e-05
2310              3.41859e-06                3.44072e-05
2311              -1.48529e-05                3.17631e-05
2312              -2.32315e-05                2.85942e-05
2313              -1.15553e-05                3.16774e-05
2314              1.63332e-05                3.52788e-05
2315              4.40872e-05                3.57892e-05
2316              1.16627e-05                3.42091e-05
2317              -3.11997e-05                2.73629e-05
2318              -7.57122e-06                3.22166e-05
2319              6.0298e-06                3.37422e-05
2320              -2.50218e-05                3.32821e-05
2321              9.48843e-07                3.06892e-05
2322              1.35931e-06                3.26221e-05
2323              -3.6698e-05                3.03622e-05
2324              -4.49421e-05                3.05852e-05
2325              -7.61282e-05                2.6453e-05
2326              -7.57122e-06                3.22166e-05
2327              4.546e-05                3.68868e-05
2328              -3.83469e-05                3.0407e-05
2329              3.98271e-05                3.64542e-05
2330              2.82854e-05                3.67143e-05
2331              -2.57082e-05                3.26774e-05
2332              -3.80709e-05                2.90189e-05
2333              6.08513e-05                3.42227e-05
2334              4.35352e-05                3.80243e-05
2335              1.09763e-05                3.36211e-05
2336              1.52363e-05                3.28989e-05
2337              -7.84718e-06                3.34723e-05
2338              3.30973e-05                3.36886e-05
2339              1.89444e-05                3.46305e-05
2340              3.08966e-05                3.60918e-05
2341              3.33733e-05                3.24412e-05
2342              -8.80957e-06                3.41028e-05
2343              5.0541e-05                3.94632e-05
2344              -4.06821e-05                2.97895e-05
2345              -6.60883e-06                3.15484e-05
2346              -5.45591e-05                2.94836e-05
2347              -1.8837e-05                3.12162e-05
2348              5.06824e-05                3.5637e-05
2349              -4.93367e-05                2.7904e-05
2350              -1.93833e-06                3.27053e-05
2351              -6.63768e-05                3.11576e-05
2352              -4.54954e-06                3.3391e-05
2353              4.13414e-05                3.34862e-05
